obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('3390',)",3760976125.01,7,6.89400005341,1016.25,empty,3761017469.63,7.03999996185,3761017469.78,0.0,277.200012207,-4.0,3760976125.01,9.22999954224,port_timestamp,73.1470031738,3.6045999527,10.3739995956,731.5,101625.0,5.75733372928,-5.6933915896,691.26751709,32.5771492472,4.48308324814,0.98,-0.018716928445,0.102514247089,349.652973417,0.104208897253,135.098308081,8.18262095349,-455.139413172,105.101071946,85.4958178459,45.5312141255,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3391',)",3760976196.28,7,6.60099983215,1016.39001465,empty,3761017469.63,6.57999992371,3761017469.78,0.0,275.700012207,-3.97000002861,3760976196.28,9.22000026703,port_timestamp,72.7939987183,3.60450005531,10.373000145,541.900024414,101639.0,5.3209680997,-5.54478112328,512.09552002,32.577044909,4.37160873413,0.98,-0.0186707176537,0.101620151787,349.589129732,0.103321106009,136.599450588,7.77133129257,-273.305565622,104.428559461,86.8627344012,47.4986605346,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3392',)",3760976265.52,7,6.69899988174,1016.59997559,empty,3761017469.63,6.53000020981,3761017469.78,0.0,273.899993896,-3.83999991417,3760976265.52,9.22000026703,port_timestamp,74.1240005493,3.60439991951,10.3710002899,489.299987793,101660.0,5.30650137972,-5.40625056652,462.38848877,32.5778298087,4.48096370697,0.98,-0.0186258250029,0.100751560124,349.526047729,0.102458763531,135.961924108,7.66055168831,-228.995005598,99.2883847072,88.601577679,45.5035207854,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3393',)",3760976297.85,7,6.60799980164,1016.5300293,empty,3761017469.63,6.96000003815,3761017469.78,0.0,272.399993896,-3.40000009537,3760976297.85,9.22999954224,port_timestamp,73.4479980469,3.60450005531,10.3710002899,835.400024414,101653.0,5.83614316335,-5.09323415488,789.45300293,32.5788379029,4.41251325607,0.98,-0.0186048670163,0.100346060958,349.49623311,0.10205622483,131.575318902,7.82632416639,-540.476468253,103.649137908,90.0661983747,47.6915654825,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3394',)",3760976362.35,7,6.58599996567,1016.73999023,empty,3761017469.63,5.28000020981,3761017469.78,0.0,272.200012207,-3.24000000954,3760976362.35,9.22000026703,port_timestamp,73.3330001831,3.60419988632,10.3690004349,794.200012207,101674.0,4.25557810012,-4.50178379214,750.518981934,32.5776142822,4.39799594879,0.98,-0.0185630450572,0.0995368816284,349.436029132,0.101253036725,137.111160192,6.28016197814,-533.61990013,86.8921823883,90.0996583629,39.9072410521,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3395',)",3760979491.33,7,7.12799978256,1016.86999512,empty,3761017469.63,4.40000009537,3761017469.78,0.0,260.899993896,0.649999976158,3760979491.33,9.21000003815,port_timestamp,65.2109985352,3.60570001602,10.3870000839,391.100006104,101687.0,4.41762801227,-0.516781920611,369.589508057,32.5765474243,4.05784034729,0.98,-0.0152359120304,0.0606177404001,345.891297747,0.0625031476537,97.4212407679,4.47031016148,-169.776168375,73.6451554567,100.74047292,25.4277113049,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3396',)",3760979558.94,7,7.03700017929,1017.08001709,empty,3761017469.63,6.28000020981,3761017469.78,0.0,259.299987793,-0.230000004172,3760979558.94,9.19999980927,port_timestamp,64.4530029297,3.60540008545,10.3839998245,714.700012207,101708.0,6.00404279606,-1.85547102919,675.391479492,32.5762249251,3.98473763466,0.98,-0.0142308855673,0.0600163680305,346.660569997,0.0616804874786,107.65515668,6.31575095107,-440.454056716,97.8693094117,102.571183377,34.4969299874,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3397',)",3760979627.06,7,7.05999994278,1016.80999756,empty,3761017469.63,6.03000020981,3761017469.78,0.0,260.299987793,0.0,3760979627.06,9.18999958038,port_timestamp,63.7879981995,3.60509991646,10.3830003738,706.200012207,101681.0,5.82246842412,-1.56836347204,667.359008789,32.5741050834,3.95081210136,0.98,-0.0132183226326,0.0594104861022,347.456495783,0.0608632065547,105.585616707,6.05845589775,-437.025848871,95.6843633681,101.56445155,33.0843449996,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3398',)",3760979660.43,7,7.11299991608,1016.94000244,empty,3761017469.63,6.15999984741,3761017469.78,0.0,259.700012207,1.10000002384,3760979660.43,9.22000026703,port_timestamp,63.5660018921,3.60520005226,10.3819999695,743.200012207,101694.0,6.23409670859,-0.540033703123,702.324035645,32.5760095789,3.95088720322,0.98,-0.0127222087136,0.0591136290402,347.854282071,0.0604671458964,95.4786165579,6.27548596614,-445.361327462,98.157563432,102.173576761,33.3860258344,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3399',)",3760979726.06,7,6.97700023651,1016.94000244,empty,3761017469.63,5.80000019073,3761017469.78,0.0,259.899993896,-0.449999988079,3760979726.06,9.22000026703,port_timestamp,62.3660011292,3.60509991646,10.3809995651,718.599975586,101694.0,5.48334216853,-1.9430545192,679.076965332,32.5758984825,3.84006714821,0.98,-0.0117466294909,0.05852987686,348.651806363,0.0596969830866,110.014137403,5.84827675411,-447.850421261,96.2480189152,101.889947264,33.0885778915,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3400',)",3760979794.5,7,7.0529999733,1016.73999023,empty,3761017469.63,5.57000017166,3761017469.78,0.0,259.899993896,-0.870000004768,3760979794.5,9.22000026703,port_timestamp,62.8619995117,3.60489988327,10.3789997101,713.400024414,101674.0,5.15201870858,-2.28877809039,674.163024902,32.5756830619,3.8917183876,0.98,-0.010729369268,0.0579211842402,349.505439535,0.0589065611683,114.443914338,5.67106385089,-448.267238292,92.5760671093,101.869649077,31.4500704234,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3401',)",3760979860.65,7,7.05999994278,1016.80999756,empty,3761017469.63,4.88999986649,3761017469.78,0.0,259.899993896,-0.490000009537,3760979860.65,9.19999980927,port_timestamp,63.5519981384,3.6047000885,10.3760004044,715.099975586,101681.0,4.59425717021,-1.74499276719,675.769470215,32.5763635406,3.93615984917,0.98,-0.00974603060304,0.0573327890837,350.352482618,0.0581552561393,111.378814077,4.94421104767,-462.702445342,82.954856337,101.759723586,28.3524449494,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3402',)",3760979925.41,7,7.05999994278,1016.86999512,empty,3761017469.63,4.86000013351,3761017469.78,0.0,259.899993896,-0.159999996424,3760979925.41,9.22000026703,port_timestamp,64.1070022583,3.60450005531,10.375,703.400024414,101687.0,4.65112076166,-1.41854748142,664.713012695,32.5752520722,3.97038388252,0.98,-0.00878333919511,0.0567567485171,351.203026346,0.0574323562955,107.567547871,4.8878654646,-445.373873728,81.4877375755,101.750478204,28.117849456,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3403',)",3760979957.27,7,7.12799978256,1017.01000977,empty,3761017469.63,5.42999982834,3761017469.78,0.0,258.5,1.25,3760979957.27,9.21000003815,port_timestamp,64.2659988403,3.60450005531,10.3739995956,705.900024414,101701.0,5.56823477865,-0.205327995149,667.075500488,32.5761488984,3.99834346771,0.98,-0.00830981983446,0.0564734112415,351.629241447,0.0570815143714,92.6878849091,5.58268659655,-445.1614705,88.5036607214,103.205452585,30.2049166821,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3404',)",3760983089.61,7,7.24800014496,1017.08001709,empty,3761017469.63,3.38000011444,3761017469.78,0.0,262.100006104,1.01999998093,3760983089.61,9.21000003815,port_timestamp,65.0390014648,3.60770010948,10.4099998474,342.0,101708.0,3.5289674811,0.105779261087,323.190002441,32.5760197531,4.0797495842,0.98,0.0362893089643,0.0285997949674,51.7581699135,0.0462045692252,88.734112362,3.4935308048,-144.068803083,59.7025784616,99.547803062,19.8708178346,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3405',)",3760983154.36,7,7.25600004196,1016.94000244,empty,3761017469.63,4.42000007629,3761017469.78,0.0,260.100006104,1.78999996185,3760983154.36,9.22999954224,port_timestamp,65.3199996948,3.60770010948,10.4099998474,689.099975586,101694.0,4.73344617593,0.578781338231,651.199462891,32.5760197531,4.10023355484,0.98,0.0358336757721,0.0280147037536,51.9817674368,0.0454848979964,83.312945509,4.729789328,-439.244237638,76.6755827645,101.738183952,25.8653110288,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3406',)",3760983221.44,7,7.18800020218,1016.86999512,empty,3761017469.63,4.53999996185,3761017469.78,0.0,262.600006104,2.28999996185,3760983221.44,9.21000003815,port_timestamp,63.84400177,3.60770010948,10.4090003967,692.0,101687.0,4.97936279765,1.0303618822,653.940002441,32.5769152466,3.98897314072,0.98,0.0353616113768,0.0274085127766,52.2210117982,0.0447400282945,78.5324432252,5.04470645242,-443.75100312,83.0326748975,99.3480778542,27.8082465694,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3407',)",3760983257.29,7,7.26300001144,1017.15002441,empty,3761017469.63,5.30999994278,3761017469.78,0.0,262.600006104,0.330000013113,3760983257.29,9.22000026703,port_timestamp,63.7050018311,3.60780000687,10.4110002518,677.799987793,101715.0,5.21307891733,-1.06245357672,640.520996094,32.5761267298,3.9997074604,0.98,0.035109345019,0.0270845705529,52.3521556313,0.0443423056426,101.882716803,5.29135731794,-420.631847271,85.3961507117,99.3984253332,28.0170412728,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3408',)",3760983319.11,7,7.15799999237,1016.73999023,empty,3761017469.63,4.36000013351,3761017469.78,0.0,262.600006104,1.12999999523,3760983319.11,9.22000026703,port_timestamp,63.141998291,3.60759997368,10.4099998474,704.0,101674.0,4.50384956509,-0.042898117251,665.279968262,32.5750164441,3.93739175797,0.98,0.0346743370222,0.0265259647245,52.5839103729,0.0436570321082,90.889959957,4.46971441172,-463.784929684,76.7261483074,99.2705176746,25.4983725961,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3409',)",3760983385.03,7,7.22599983215,1016.94000244,empty,3761017469.63,4.55999994278,3761017469.78,0.0,262.600006104,0.109999999404,3760983385.03,9.22999954224,port_timestamp,63.8019981384,3.60770010948,10.4099998474,701.0,101694.0,4.43167076816,-1.07981187281,662.445007324,32.5760197531,3.99647784233,0.98,0.0342104424901,0.0259302648953,52.8392028145,0.0429270662044,104.114417692,4.53434923566,-457.895517025,76.2064709062,99.2932815151,25.1857987835,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3410',)",3760983451.01,7,7.16499996185,1016.94000244,empty,3761017469.63,4.80000019073,3761017469.78,0.0,265.299987793,0.10000000149,3760983451.01,9.25,port_timestamp,63.7400016785,3.60759997368,10.4090003967,701.400024414,101694.0,4.66081010248,-1.15189019439,662.822998047,32.5759119096,3.97590184212,0.98,0.033746196111,0.0253341132495,53.1035261738,0.0421974293779,104.274422934,4.77447143296,-450.911069294,80.3887832843,96.7081389282,27.0177135284,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3411',)",3760983517.32,7,7.21099996567,1017.01000977,empty,3761017469.63,4.17999982834,3761017469.78,0.0,266.100006104,-0.180000007153,3760983517.32,9.22999954224,port_timestamp,63.9819984436,3.60759997368,10.4090003967,714.900024414,101701.0,3.98932184745,-1.26099554516,675.580505371,32.5759119096,4.00338220596,0.98,0.0332795571831,0.0247348892655,53.3785801794,0.0414649692304,108.004380237,4.15973236548,-485.48500538,70.6849527137,95.8867597578,23.5237875196,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3412',)",3760983582.87,7,7.21099996567,1017.08001709,empty,3761017469.63,4.26999998093,3761017469.78,0.0,266.5,0.980000019073,3760983582.87,9.21000003815,port_timestamp,64.8669967651,3.60780000687,10.4110002518,711.299987793,101708.0,4.37793289783,-0.164327163275,672.178466797,32.5761267298,4.05861377716,0.98,0.0328182592689,0.0241425238253,53.6602002902,0.0407418654224,92.4836521169,4.34920016155,-479.871764081,72.2783981998,95.5399117102,24.4883928056,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3413',)",3760986690.67,7,7.30100011826,1016.86999512,empty,3761017469.63,4.36000013351,3761017469.78,0.0,271.799987793,-1.60000002384,3760986690.67,9.22999954224,port_timestamp,63.4339981079,3.60879993439,10.420999527,336.799987793,101687.0,3.79379448058,-2.67894096233,318.276000977,32.5772039189,3.99414467812,0.98,0.0127860648488,-0.00438316811478,108.922136082,0.0135164942585,125.274299954,4.63133717564,-125.013158636,77.6453118928,90.4285896887,25.0257265935,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3414',)",3760986755.34,7,7.24800014496,1016.86999512,empty,3761017469.63,4.67000007629,3761017469.78,0.0,267.899993896,-1.99000000954,3760986755.34,9.23999977112,port_timestamp,60.5349998474,3.6085999012,10.4189996719,546.900024414,101687.0,3.99168885954,-3.13614744538,516.820495605,32.5769893457,3.7973549366,0.98,0.0136412281721,-0.00528324837982,111.171388288,0.0146285959506,128.203997071,5.06232886896,-303.32074428,87.8186466404,94.2404873159,27.3387314248,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3415',)",3760986825.71,7,7.21099996567,1016.94000244,empty,3761017469.63,4.30000019073,3761017469.78,0.0,264.200012207,-1.86000001431,3760986825.71,9.19999980927,port_timestamp,58.9560012817,3.60940003395,10.4280004501,239.600006104,101694.0,3.66823523784,-2.91438705964,226.42199707,32.5769580268,3.68845152855,0.98,0.0145717412906,-0.00626263614303,113.257043207,0.0158605250764,128.51794908,4.66973710272,-17.5133969734,85.2433616908,97.6982234746,25.9670149315,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3416',)",3760986860.32,7,7.27799987793,1016.73999023,empty,3761017469.63,4.46999979019,3761017469.78,0.0,268.700012207,-0.850000023842,3760986860.32,9.21000003815,port_timestamp,59.4700012207,3.60980010033,10.4329996109,395.700012207,101674.0,4.0950784057,-1.98336356122,373.936523438,32.5764915949,3.73855805397,0.98,0.015029499892,-0.00674443824108,114.168000305,0.0164734123421,115.848316493,4.53363234406,-165.993695007,81.9714827205,93.4223537894,24.7980491887,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3417',)",3760986930.68,7,7.26300001144,1016.94000244,empty,3761017469.63,4.09999990463,3761017469.78,0.0,266.799987793,-1.50999999046,3760986930.68,9.22000026703,port_timestamp,57.5579986572,3.60989999771,10.4329996109,632.5,101694.0,3.5661509797,-2.52441406651,597.712524414,32.5774943568,3.61366653442,0.98,0.0159598146538,-0.00772361722895,115.824268118,0.017730480729,125.332397342,4.35173392177,-392.577556636,81.8608883743,95.2622829571,24.0988598072,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3418',)",3760987000.01,7,7.39099979401,1016.86999512,empty,3761017469.63,4.38999986649,3761017469.78,0.0,265.200012207,-0.730000019073,3760987000.01,9.21000003815,port_timestamp,59.2340011597,3.60969996452,10.4320001602,572.700012207,101687.0,4.04904301666,-1.84668608724,541.201477051,32.5763839883,3.75216960907,0.98,0.016876720373,-0.00868868287236,117.240878258,0.0189820151882,114.505098679,4.43132028851,-341.418312315,79.717746144,96.8263115266,23.2391070651,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,44.38,-124.95
"('3419',)",3760987037.28,7,7.31599998474,1016.73999023,empty,3761017469.63,5.17000007629,3761017469.78,0.0,265.200012207,-0.930000007153,3760987037.28,9.22000026703,port_timestamp,60.1240005493,3.60960006714,10.4300003052,150.699996948,101674.0,4.75017962853,-2.24267570077,142.411499023,32.577172425,3.78962922096,0.98,0.0173695884381,-0.00920743853762,117.927598355,0.0196590825557,115.263171223,5.23334227373,78.5564008269,89.8001793245,96.8552163241,27.2138321432,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3420',)",3760987104.21,7,7.31599998474,1017.01000977,empty,3761017469.63,6.07000017166,3761017469.78,0.0,265.200012207,-0.370000004768,3760987104.21,9.25,port_timestamp,61.1500015259,3.60929989815,10.4270000458,143.800003052,101701.0,5.76485715294,-1.93603308176,135.89100647,32.5768474085,3.85342788696,0.98,0.0182546113316,-0.010138946729,119.048598025,0.0208813092415,108.527861854,6.06073502065,101.59004434,98.2856573604,96.989274419,30.5070488224,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3421',)",3760987169.78,7,7.27799987793,1016.73999023,empty,3761017469.63,5.28999996185,3761017469.78,0.0,265.200012207,-1.33000004292,3760987169.78,9.23999977112,port_timestamp,60.591999054,3.60929989815,10.4280004501,422.200012207,101674.0,4.7620121488,-2.66012029903,398.979003906,32.5759513191,3.80925536156,0.98,0.019121742283,-0.0110516232147,120.026241602,0.0220857285054,119.184872088,5.43254767649,-181.625121988,91.9451209374,96.9239499613,28.4848110192,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3422',)",3760990287.68,7,7.32399988174,1016.86999512,empty,3761017469.63,3.58999991417,3761017469.78,0.0,259.899993896,-1.94000005722,3760990287.68,9.21000003815,port_timestamp,62.4010009766,3.60850000381,10.4189996719,241.899993896,101687.0,2.96186323315,-2.80696736601,228.595489502,32.575986249,3.93514823914,0.98,0.057961972279,-0.0530221610957,132.451494686,0.078555329531,133.481783097,4.00210653589,-36.2062392316,69.1462036697,101.737842007,21.5052045933,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3423',)",3760990358.49,7,7.34600019455,1017.01000977,empty,3761017469.63,4.01000022888,3761017469.78,0.0,262.0,-1.03999996185,3760990358.49,9.22000026703,port_timestamp,62.7719993591,3.6085999012,10.420999527,482.200012207,101701.0,3.60149270425,-2.0471814911,455.679016113,32.5751978244,3.96403169632,0.98,0.0569677963137,-0.0528562138616,132.855966536,0.0777117054286,119.364261375,4.06706160937,-260.803087117,69.6806045808,99.8142168376,21.7917314526,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3424',)",3760990427.58,7,7.39900016785,1016.73999023,empty,3761017469.63,3.07999992371,3761017469.78,0.0,263.299987793,-0.920000016689,3760990427.58,9.19999980927,port_timestamp,63.4129981995,3.608700037,10.420999527,461.0,101674.0,2.73471099633,-1.68942455508,435.644989014,32.5762046979,4.02025032043,0.98,0.0559978117042,-0.0526943046335,133.259130746,0.0768924226207,121.425498617,3.13917031048,-263.803872809,56.0404176851,98.44048106,17.3602174596,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3425',)",3760990461.17,7,7.43699979782,1017.01000977,empty,3761017469.63,3.28999996185,3761017469.78,0.0,262.700012207,-1.64999997616,3760990461.17,9.21000003815,port_timestamp,63.0999984741,3.60840010643,10.4180002213,484.600006104,101701.0,2.74761536074,-2.44892006805,457.946990967,32.5758784931,4.00972557068,0.98,0.0555261716722,-0.0526155787726,133.458278713,0.0764954565327,131.673180904,3.60411145877,-270.305590578,62.1539612491,99.0794925879,18.9800177835,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3426',)",3760990526.92,7,7.36100006104,1016.86999512,empty,3761017469.63,3.97000002861,3761017469.78,0.0,266.600006104,0.939999997616,3760990526.92,9.18999958038,port_timestamp,58.6269989014,3.608700037,10.4219999313,476.5,101687.0,4.07785416497,-0.124922503796,450.292510986,32.5753085409,3.70600485802,0.98,0.0546029691547,-0.0524614783822,133.8541292,0.0757211394167,91.0318177786,4.02390367489,-259.199019087,74.2543290237,95.3448607336,21.4943021424,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3427',)",3760990597.53,7,7.42100000381,1016.94000244,empty,3761017469.63,3.11999988556,3761017469.79,0.0,266.600006104,-0.52999997139,3760990597.53,9.22000026703,port_timestamp,57.7589988708,3.60920000076,10.4259996414,491.399993896,101694.0,2.87477074933,-1.32325069218,464.37298584,32.5767406056,3.66580367088,0.98,0.0536115872039,-0.0522959975233,134.288305368,0.0748937490014,114.2519442,3.09423089861,-279.317317643,61.3187064667,95.2447277673,17.0854583328,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3428',)",3760990668.01,7,7.54199981689,1016.94000244,empty,3761017469.63,3.99000000954,3761017469.79,0.0,266.600006104,-0.910000026226,3760990668.01,9.21000003815,port_timestamp,58.8059997559,3.60929989815,10.4270000458,487.799987793,101694.0,3.6159929533,-1.9164537786,460.970977783,32.5768474085,3.76345944405,0.98,0.0526221006833,-0.0521308330484,134.731297686,0.0740723243502,117.6181518,4.0216056344,-272.988083896,72.6207509617,95.3972834422,19.9648594829,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3429',)",3760990702.24,7,7.51200008392,1016.86999512,empty,3761017469.63,4.17999982834,3761017469.79,0.0,266.600006104,-1.5,3760990702.24,9.18999958038,port_timestamp,59.0699996948,3.60949993134,10.4289999008,468.700012207,101687.0,3.64599851414,-2.5355656962,442.921508789,32.5770656592,3.77289819717,0.98,0.0521414327696,-0.052050600259,134.950050709,0.0736749210966,124.646197907,4.36848440001,-247.869708719,77.8449148079,95.4447680876,21.7621171741,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3430',)",3760990767.86,7,7.51200008392,1016.86999512,empty,3761017469.63,4.25,3761017469.79,0.0,268.0,-0.569999992847,3760990767.86,9.19999980927,port_timestamp,58.5559997559,3.60910010338,10.4259996414,450.399993896,101687.0,3.9554764187,-1.65577966317,425.627990723,32.5757376785,3.73999357224,0.98,0.0512201397348,-0.0518968185984,135.375983612,0.0729162704414,112.333038836,4.22085977864,-230.278870268,76.2120239142,94.0547716264,21.0830276363,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
